date,price
2023-06-27,70.854138
2023-06-28,71.242896
2023-06-29,69.878316
2023-06-30,70.754834
2023-07-03,70.515692
2023-07-05,69.540048
2023-07-06,68.826586
2023-07-07,68.361851
2023-07-10,68.372729
2023-07-11,68.620401
2023-07-12,69.470125
2023-07-13,70.214189
2023-07-14,69.855749
2023-07-17,69.744247
2023-07-18,70.122672
2023-07-19,71.003290
2023-07-20,70.140730
2023-07-21,70.151508
2023-07-24,70.039181
2023-07-25,69.682582
2023-07-26,69.815387
2023-07-27,68.380705
2023-07-28,68.746843
2023-07-31,68.876917
2023-08-01,67.824671
2023-08-02,67.142707
2023-08-03,65.469241
2023-08-04,66.700718
2023-08-07,66.038405
2023-08-08,66.833767
2023-08-09,67.072116
2023-08-10,66.403612
2023-08-11,66.079498
2023-08-14,65.868749
2023-08-15,65.549345
2023-08-16,64.907328
2023-08-17,64.596264
2023-08-18,64.929266
2023-08-21,64.191858
2023-08-22,64.521367
2023-08-23,66.160914
2023-08-24,65.839251
2023-08-25,65.850367
2023-08-28,65.972015
2023-08-29,66.652297
2023-08-30,66.663369
2023-08-31,67.013748
2023-09-01,66.012463
2023-09-05,65.036958
2023-09-06,65.156274
2023-09-07,65.275912
2023-09-08,65.614223
2023-09-11,65.189007
2023-09-12,65.417476
2023-09-13,65.537801
2023-09-14,65.005428
2023-09-15,64.694300
2023-09-18,64.919889
2023-09-19,64.609575
2023-09-20,64.941936
2023-09-21,63.263755
2023-09-22,63.584738
2023-09-25,62.167157
2023-09-26,61.880225
2023-09-27,61.595719
2023-09-28,61.803972
2023-09-29,61.618357
2023-10-02,60.851251
2023-10-03,59.538690
2023-10-04,60.297332
2023-10-05,60.120128
2023-10-06,59.571027
2023-10-10,60.519104
2023-10-11,61.688236
2023-10-12,60.440387
2023-10-13,61.218207
2023-10-16,60.365500
2023-10-17,59.719541
2023-10-18,59.177382
2023-10-19,58.195517
2023-10-20,58.385206
2023-10-23,59.117835
2023-10-24,59.588321
2023-10-25,58.414982
2023-10-26,59.147984
2023-10-27,58.977414
2023-10-30,58.898315
2023-10-31,58.909950
2023-11-01,59.653208
2023-11-02,60.982279
2023-11-03,61.477597
2023-11-06,60.811777
2023-11-07,61.693717
2023-11-08,62.798325
2023-11-09,61.514442
2023-11-13,61.721607
2023-11-14,63.129845
2023-11-15,62.432756
2023-11-16,62.947626
2023-11-17,63.367007
2023-11-20,63.584233
2023-11-21,63.595635
2023-11-22,63.814078
2023-11-24,63.309123
2023-11-27,64.043614
2023-11-28,64.159615
2023-11-29,65.017362
2023-11-30,63.969115
2023-12-01,65.464243
2023-12-04,65.151327
2023-12-05,66.582596
2023-12-06,67.495396
2023-12-07,67.165088
2023-12-08,66.501487
2023-12-11,66.401516
2023-12-12,66.635423
2023-12-13,67.891757
2023-12-14,69.783950
2023-12-15,70.158838
2023-12-18,69.563883
2023-12-19,69.815871
2023-12-20,70.435072
2023-12-21,69.836249
2023-12-22,69.606029
2023-12-26,69.737491
2023-12-27,70.845982
2023-12-28,70.486707
2023-12-29,69.887445
2024-01-02,69.297053
2024-01-03,69.667284
2024-01-04,68.724819
2024-01-05,67.804291
2024-01-08,68.277306
2024-01-09,68.172372
2024-01-10,67.952241
2024-01-11,68.194579
2024-01-12,67.974376
2024-01-16,66.845999
2024-01-17,66.745351
2024-01-18,66.090807
2024-01-19,66.212161
2024-01-22,66.666459
2024-01-23,66.013501
2024-01-24,65.697136
2024-01-25,66.035813
2024-01-26,66.047168
2024-01-29,66.832700
2024-01-30,67.180945
2024-01-31,67.874481
2024-02-01,69.284282
2024-02-02,67.888231
2024-02-05,66.428647
2024-02-06,67.108993
2024-02-07,66.895548
2024-02-08,66.350095
2024-02-09,66.251136
